File Path,Label
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_6.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_7.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_5.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_4.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_0.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_1.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_3.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_2.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_14.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_15.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_17.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_16.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_12.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_13.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_11.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_10.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_18.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_19.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_9.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.33.41/aug_8.png,Screenshot 2024-08-05 at 17.33.41
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_6.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_7.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_5.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_4.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_0.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_1.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_3.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_2.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_14.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_15.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_17.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_16.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_12.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_13.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_11.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_10.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_18.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_19.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_9.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.52.25/aug_8.png,Screenshot 2024-08-05 at 17.52.25
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_6.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_7.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_5.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_4.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_0.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_1.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_3.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_2.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_14.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_15.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_17.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_16.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_12.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_13.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_11.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_10.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_18.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_19.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_9.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.55.32/aug_8.png,Screenshot 2024-08-05 at 17.55.32
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_6.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_7.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_5.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_4.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_0.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_1.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_3.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_2.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_14.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_15.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_17.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_16.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_12.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_13.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_11.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_10.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_18.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_19.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_9.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.30.35/aug_8.png,Screenshot 2024-08-05 at 17.30.35
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_6.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_7.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_5.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_4.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_0.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_1.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_3.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_2.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_14.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_15.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_17.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_16.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_12.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_13.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_11.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_10.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_18.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_19.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_9.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-05 at 17.51.02/aug_8.png,Screenshot 2024-08-05 at 17.51.02
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_6.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_7.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_5.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_4.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_0.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_1.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_3.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_2.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_14.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_15.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_17.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_16.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_12.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_13.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_11.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_10.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_18.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_19.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_9.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-26 at 02.33.00/aug_8.png,Screenshot 2024-08-26 at 02.33.00
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_6.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_7.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_5.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_4.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_0.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_1.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_3.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_2.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_14.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_15.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_17.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_16.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_12.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_13.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_11.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_10.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_18.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_19.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_9.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.28.39/aug_8.png,Screenshot 2024-08-05 at 17.28.39
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_6.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_7.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_5.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_4.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_0.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_1.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_3.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_2.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_14.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_15.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_17.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_16.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_12.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_13.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_11.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_10.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_18.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_19.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_9.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.33/aug_8.png,Screenshot 2024-08-05 at 17.51.33
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_6.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_7.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_5.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_4.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_0.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_1.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_3.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_2.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_14.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_15.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_17.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_16.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_12.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_13.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_11.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_10.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_18.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_19.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_9.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.55.03/aug_8.png,Screenshot 2024-08-05 at 17.55.03
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_6.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_7.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_5.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_4.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_0.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_1.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_3.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_2.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_14.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_15.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_17.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_16.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_12.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_13.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_11.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_10.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_18.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_19.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_9.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.34.34/aug_8.png,Screenshot 2024-08-05 at 17.34.34
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_6.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_7.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_5.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_4.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_0.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_1.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_3.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_2.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_14.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_15.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_17.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_16.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_12.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_13.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_11.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_10.png,Screenshot 2024-08-05 at 17.33.24
augmented_symbols/Screenshot 2024-08-05 at 17.33.24/aug_18.png,Screenshot 2024-08-05 at 17.33.24
